#geneID	transcript	cds-parts	phases	chr	strand	start	end	full-length	longest intron	smallest exon
gene5115	RNA10358	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,2,0,0,0,1,2,1,0,2	NW_014569634.1	-1	161800	164341	true	121	33
gene5116	RNA10359	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,2,0,0,2,0,1,1,1,1	NW_014569634.1	-1	165993	169623	true	1016	35
gene5117	RNA10360	0, 1, 2, 3, 4	0,1,1,0,0	NW_014569634.1	1	170591	172329	true	265	36
gene5118	RNA10361	0, 1, 2, 3, 4, 5	0,1,0,1,0,1	NW_014569634.1	-1	172605	175273	true	526	51
gene5119	RNA10363	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,0,0,0,2,0,2,0,1,1	NW_014569634.1	1	176348	178549	true	103	11
gene5120	RNA10364	0, 1, 2	0,1,0	NW_014569634.1	-1	178898	179714	true	270	25
gene5121	RNA10365	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,1,2,2,2,1,1,0,0,2	NW_014569634.1	1	180154	183431	true	772	24
gene5121	RNA10366	0, 1, 2, 3, 4, 5, 6, 10, 8, 9	0,1,2,2,2,1,1,0,0,2	NW_014569634.1	1	180154	183431	true	796	24
gene5122	RNA10368	0, 1, 2, 3, 4, 5, 6	0,1,0,1,0,2,0	NW_014569634.1	-1	188497	589925	true	398425	32
gene5122	RNA10369	0, 1, 2, 3, 7, 5, 6	0,1,0,1,0,2,0	NW_014569634.1	-1	188497	589925	true	398425	32
gene5123	RNA10370	0, 1, 2	0,2,1	NW_014569635.1	-1	4571	6050	true	582	2
gene5123	RNA10371	3	0	NW_014569635.1	-1	4571	5272	true	0	234
gene5123	RNA10372	4, 2	0,1	NW_014569635.1	-1	4571	5468	true	91	32
gene5125	RNA10375	0, 1, 2, 3, 4	0,0,1,2,2	NW_014569635.1	-1	8179	12410	true	1846	39
gene5125	RNA10376	0, 1, 2, 3, 5	0,0,1,2,2	NW_014569635.1	-1	9428	12410	true	1339	43
gene5126	RNA10377	0, 1, 2, 3	0,0,0,1	NW_014569635.1	1	13057	16194	true	1173	19
gene5126	RNA10378	4, 2, 3	0,0,1	NW_014569635.1	1	13335	16194	true	1173	14
gene5127	RNA10381	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	0,0,0,0,1,0,0,1,0,0,0,2,2,2,0	NW_014569635.1	-1	18399	25992	true	725	2
gene5127	RNA10382	0, 1, 2, 15, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	0,0,0,0,1,0,0,1,0,0,0,2,2,2,0	NW_014569635.1	-1	18399	25992	true	725	2
gene5127	RNA10383	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 16, 12, 13, 14	0,0,0,0,1,0,0,1,0,0,0,2,2,2,0	NW_014569635.1	-1	18399	25992	true	1033	2
gene5127	RNA10384	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 17	0,0,0,0,1,0,0,1,0,0,0,2,2	NW_014569635.1	-1	19458	25992	true	725	2
gene5128	RNA10385	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,0,1,1,0,0,0,0,1,1,2	NW_014569635.1	1	27496	97754	true	58401	8
gene5128	RNA10386	0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 10	0,0,1,1,0,0,0,0,1,1,2	NW_014569635.1	1	27496	97754	true	58401	8
gene5128	RNA10387	0, 1, 2, 3, 4, 5, 12, 7, 8, 9, 10	0,0,1,1,0,0,0,0,1,1,2	NW_014569635.1	1	27496	97754	true	58401	8
gene5128	RNA10388	0, 1, 2, 3, 4, 5, 7, 8, 9, 10	0,0,1,1,0,0,0,1,1,2	NW_014569635.1	1	27496	97754	true	58401	8
gene5129	RNA10389	0, 1, 2, 3	0,2,2,2	NW_014569635.1	-1	102946	110595	true	6592	47
gene5129	RNA10390	4, 1, 2, 3	0,2,2,2	NW_014569635.1	-1	102946	105187	true	1277	21
gene5131	RNA10392	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,2,0,2,0,0,0,0	NW_014569635.1	-1	115284	120036	true	690	50
gene5132	RNA10393	0, 1	0,0	NW_014569635.1	-1	128983	130603	true	118	71
gene5133	RNA10394	0, 1, 2, 3	0,2,2,0	NW_014569635.1	-1	133003	197170	true	58090	22
gene5134	RNA10395	0, 1, 2	0,0,0	NW_014569635.1	1	240749	252836	true	11002	20
gene5135	RNA10396	0, 1, 2, 3, 4, 5, 6	0,0,0,1,2,2,1	NW_014569635.1	1	258098	297406	true	16766	36
gene5136	RNA10397	0	0	NW_014569635.1	-1	414917	417019	true	NA	701
gene5137	RNA10398	0, 1, 2, 3, 4, 5, 6	0,0,0,2,1,0,0	NW_014569635.1	-1	433655	436058	true	426	47
gene5137	RNA10399	7, 8, 1, 2, 3, 4, 5, 6	0,0,0,0,2,1,0,0	NW_014569635.1	-1	433655	436058	true	290	22
gene5138	RNA10400	0, 1, 2, 3	0,2,2,1	NW_014569635.1	-1	438536	439794	true	204	12
gene5138	RNA10401	4, 1, 2, 3	0,2,2,1	NW_014569635.1	-1	438536	439818	true	204	20
gene5139	RNA10402	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30	0,2,0,0,2,2,2,2,2,1,0,0,2,2,1,2,2,0,1,2,0,1,2,2,2,0,1,0,2,1,0	NW_014569635.1	1	441792	453110	true	709	20
gene5140	RNA10403	0, 1, 2, 3, 4, 5	0,0,1,1,2,2	NW_014569635.1	1	454050	469031	true	13146	1
gene5140	RNA10404	6, 2, 3, 4, 5	0,1,1,2,2	NW_014569635.1	1	454808	469031	true	13146	1
gene5140	RNA10406	7, 2, 3, 4, 5	0,1,1,2,2	NW_014569635.1	1	460014	469031	true	7850	21
gene5140	RNA10407	8, 2, 3, 4, 5	0,1,1,2,2	NW_014569635.1	1	465953	469031	true	1770	21
gene5141	RNA10408	0, 1, 2, 3, 4, 5	0,2,1,2,0,1	NW_014569635.1	-1	469659	471281	true	218	11
gene5142	RNA10409	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,1,1,0,0,0,2,0	NW_014569635.1	-1	475196	478832	true	564	46
gene5142	RNA10410	0, 1, 2, 9, 4, 5, 6, 7, 8	0,0,1,1,0,0,0,2,0	NW_014569635.1	-1	475196	478832	true	564	46
gene5143	RNA10411	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,2,2,0,2,2,2,2,2,1,2	NW_014569635.1	-1	484602	492877	true	343	2
gene5143	RNA10412	0, 1, 2, 3, 4, 11, 7, 8, 12, 10	0,2,2,0,2,2,2,2,1,2	NW_014569635.1	-1	484602	492877	true	343	2
gene5143	RNA10413	0, 1, 2, 3, 4, 11, 7, 8, 9, 10	0,2,2,0,2,2,2,2,1,2	NW_014569635.1	-1	484602	492877	true	343	2
gene5143	RNA10414	0, 1, 2, 3, 4, 11, 7, 8, 9, 13	0,2,2,0,2,2,2,2,1,2	NW_014569635.1	-1	484661	492877	true	343	2
gene5145	RNA10416	0, 1	0,2	NW_014569635.1	-1	497100	497817	true	118	39
gene5146	RNA10417	0	0	NW_014569635.1	1	498390	499298	true	NA	303
gene5147	RNA10418	0, 1, 2	0,0,2	NW_014569635.1	1	500432	504183	true	143	38
gene5148	RNA10420	0, 1, 2, 3, 4, 5, 6	0,0,2,1,0,1,1	NW_014569635.1	-1	506920	509719	true	355	13
gene5149	RNA10424	0, 1, 2	0,1,1	NW_014569635.1	1	511806	513880	true	122	29
gene5150	RNA10425	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,2,0,2,2,0,2,1	NW_014569635.1	-1	514252	517726	true	103	33
gene5151	RNA10426	0, 1, 2, 3, 4, 5	0,0,2,1,1,0	NW_014569635.1	1	518196	520860	true	1074	37
gene5152	RNA10427	0, 1, 2	0,0,0	NW_014569635.1	-1	521507	522215	true	138	34
gene5153	RNA10429	0, 1, 2, 3	0,2,1,1	NW_014569635.1	1	527824	529167	true	498	8
gene5153	RNA10430	0, 4, 2, 3	0,2,1,1	NW_014569635.1	1	527824	529167	true	498	8
gene5155	RNA10432	0, 1, 2, 3	0,0,2,0	NW_014569635.1	1	538894	539634	true	231	14
gene5156	RNA10433	0, 1, 2, 3, 4, 5, 6, 7, 8	0,1,1,0,1,1,0,1,0	NW_014569635.1	1	540054	542664	true	190	42
gene5157	RNA10434	0	0	NW_014569635.1	1	546676	547488	true	NA	271
gene5158	RNA10435	0, 1, 2, 3, 4, 5, 6, 7	0,0,0,1,1,1,0,1	NW_014569635.1	1	554227	560178	true	2803	14
gene5158	RNA10436	8, 9, 1, 2, 3, 4, 5, 6, 7	0,1,0,0,1,1,1,0,1	NW_014569635.1	1	553208	560178	true	2803	8
gene5158	RNA10437	10, 9, 1, 2, 3, 4, 5, 6, 7	0,1,0,0,1,1,1,0,1	NW_014569635.1	1	553294	560178	true	2803	14
gene5159	RNA10439	0, 1, 2	0,0,2	NW_014569635.1	1	556482	558729	true	91	1
gene5160	RNA10440	0, 1, 2, 3, 4, 5, 6, 7	0,0,0,1,1,0,0,2	NW_014569635.1	1	568715	580628	true	8673	25
gene5161	RNA10441	0, 1, 2, 3, 4, 5, 6, 7	0,1,2,0,0,2,2,2	NW_014569635.1	-1	587859	592375	true	1130	32
gene5162	RNA10442	0, 1, 2, 3, 4, 5, 6, 7, 8	0,2,0,0,0,0,2,1,0	NW_014569636.1	1	5625	9494	true	92	40
gene5163	RNA10443	0, 1, 2, 3	0,2,2,0	NW_014569636.1	1	10191	11388	true	148	46
gene5163	RNA10444	4, 5, 1, 2, 3	0,2,2,2,0	NW_014569636.1	1	9976	11388	true	148	23
gene5164	RNA10446	0, 1, 2, 3, 4, 5, 6, 7	0,0,2,0,1,0,1,0	NW_014569636.1	-1	12022	14799	true	322	38
gene5165	RNA10447	0, 1, 2, 3, 4	0,2,0,0,0	NW_014569636.1	-1	17218	20836	true	699	27
gene5165	RNA10448	0, 1, 2, 5, 3, 4	0,2,0,0,0,0	NW_014569636.1	-1	17218	20836	true	492	1
gene5166	RNA10449	0, 1	0,0	NW_014569636.1	-1	24492	25015	true	164	21
gene5167	RNA10450	0, 1, 2, 3, 4, 5, 6, 7	0,0,0,2,2,2,2,1	NW_014569636.1	1	30160	33864	true	1092	5
gene5167	RNA10451	0, 1, 2, 3, 6, 8	0,0,0,2,2,1	NW_014569636.1	1	30160	34174	true	1801	23
gene5167	RNA10452	0, 1, 2, 3, 4, 5, 6, 8	0,0,0,2,2,2,2,1	NW_014569636.1	1	30160	34174	true	1092	23
gene5167	RNA10454	0, 1, 2, 3, 5, 6, 8	0,0,0,2,2,2,1	NW_014569636.1	1	30160	34174	true	1485	23
gene5167	RNA10455	9, 2, 3, 4, 5, 6, 8	0,0,2,2,2,2,1	NW_014569636.1	1	30474	34174	true	1092	26
gene5169	RNA10459	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12	0,0,1,1,1,0,1,0,2,1,1,2,2	NW_014569636.1	-1	41398	45138	true	450	30
gene5168	RNA10456	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,0,1,0,0,0,0,1,2,2	NW_014569636.1	1	48227	53928	true	600	38
gene5168	RNA10457	0, 1, 2, 3, 4, 5, 6, 10, 8, 9	0,0,1,0,0,0,0,1,2,2	NW_014569636.1	1	48227	53928	true	603	38
gene5168	RNA10458	11, 5, 6, 7, 8, 9	0,0,0,1,2,2	NW_014569636.1	1	49391	53928	true	600	10
gene5170	RNA10461	0, 1, 2, 3	0,2,0,0	NW_014569636.1	-1	56783	60188	true	2028	1
gene5171	RNA10462	0	0	NW_014569636.1	1	61652	61888	true	NA	79
gene5172	RNA10463	0, 1	0,0	NW_014569636.1	1	61984	62873	true	80	127
gene5173	RNA10464	0, 1, 2, 3, 4	0,0,0,0,0	NW_014569636.1	-1	64409	65593	true	100	29
gene5174	RNA10465	0, 1, 2	0,2,0	NW_014569636.1	1	66301	69918	true	309	6
gene5175	RNA10466	0, 1, 2, 3, 4, 5	0,2,0,2,2,1	NW_014569636.1	1	71380	74092	true	520	28
gene5176	RNA10467	0, 1, 2	0,0,0	NW_014569636.1	-1	74828	76230	true	90	95
gene5177	RNA10468	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,1,1,2,0,1,0,1	NW_014569636.1	1	76601	79050	true	204	11
gene5178	RNA10469	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12	0,1,2,0,0,1,0,2,0,2,0,0,2	NW_014569636.1	-1	79471	84704	true	1457	25
gene5178	RNA10472	0, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12	0,1,2,0,0,1,0,2,0,2,0,0,2	NW_014569636.1	-1	79471	84704	true	1469	25
gene5179	RNA10473	0, 1, 2, 3	0,2,0,0	NW_014569636.1	-1	90922	93159	true	562	29
gene5180	RNA10474	0, 1, 2, 3, 4, 5	0,2,2,2,2,2	NW_014569636.1	1	94359	98302	true	2029	50
gene5181	RNA10476	0, 1, 2, 3, 4, 5	0,2,2,2,2,2	NW_014569636.1	1	99458	101329	true	154	50
gene5182	RNA10477	0, 1, 2, 3, 4, 5	0,2,1,0,2,0	NW_014569636.1	-1	101604	103565	true	220	30
gene5183	RNA10478	0, 1, 2, 3, 4	0,0,2,0,2	NW_014569636.1	1	104740	106041	true	376	25
gene5184	RNA10479	0, 1, 2, 3, 4, 5, 6, 7	0,2,1,0,0,0,1,1	NW_014569636.1	1	106782	109545	true	280	33
gene5185	RNA10480	0, 1, 2, 3, 4, 5, 6, 7	0,1,1,2,1,0,2,2	NW_014569636.1	-1	111552	118640	true	2105	21
gene5185	RNA10481	0, 1, 2, 3, 8, 5, 6, 7	0,1,1,2,1,0,2,2	NW_014569636.1	-1	111552	118640	true	2105	21
gene5185	RNA10482	0, 2, 3, 8, 5, 6, 7	0,1,2,1,0,2,2	NW_014569636.1	-1	111552	118640	true	4252	21
gene5185	RNA10483	9, 3, 8, 5, 6, 7	0,2,1,0,2,2	NW_014569636.1	-1	111552	114247	true	206	21
gene5186	RNA10484	0, 1, 2, 3	0,2,0,0	NW_014569636.1	-1	120782	121871	true	218	42
gene5187	RNA10485	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,2,2,2,0,2,2,1,1,0	NW_014569636.1	-1	129623	142853	true	6766	27
gene5187	RNA10486	0, 1, 2, 10, 4, 5, 6, 7, 8, 9	0,2,2,2,0,2,2,1,1,0	NW_014569636.1	-1	129623	142853	true	6766	27
gene5189	RNA10489	0, 1, 2, 3	0,1,0,1	NW_014569636.1	-1	183520	185476	true	555	40
gene5190	RNA10490	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,1,1,1,0,2,2,2,2,0,0,2,2	NW_014569636.1	-1	190764	200679	true	1912	27
gene5190	RNA10491	0, 1, 14, 15, 16, 17, 2, 3, 4, 5, 6, 18, 8, 9, 10, 11, 12, 13	0,0,1,1,2,0,1,1,1,0,2,2,2,2,0,0,2,2	NW_014569636.1	-1	190764	200679	true	1742	27
gene5190	RNA10492	0, 1, 14, 15, 16, 17, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,1,1,2,0,1,1,1,0,2,2,2,2,0,0,2,2	NW_014569636.1	-1	190764	200679	true	1742	27
gene5191	RNA10495	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,2,0,2,2,1,0,2,0,2	NW_014569636.1	-1	201874	205470	true	1296	22
gene5192	RNA10496	0, 1, 2, 3, 4, 5	0,2,0,0,0,2	NW_014569636.1	1	208336	210896	true	375	7
gene5193	RNA10497	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11	0,0,0,0,0,0,1,1,0,0,0,1	NW_014569636.1	-1	211241	217019	true	2360	4
gene5194	RNA10498	0, 1, 2, 3, 4, 5	0,0,0,0,0,1	NW_014569636.1	-1	217102	218905	true	517	4
gene5194	RNA10499	0, 1, 2, 3, 4, 6	0,0,0,0,0,1	NW_014569636.1	-1	217530	218905	true	93	14
gene5195	RNA10503	0	0	NW_014569636.1	-1	220417	221892	true	NA	492
gene5196	RNA10504	0, 1, 2	0,1,0	NW_014569636.1	1	225980	226858	true	140	44
gene5197	RNA10505	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,2,0,2,2,2,1,2,0,0,0,0,0,1,0,0	NW_014569636.1	-1	230631	245438	true	7372	21
gene5197	RNA10506	0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,2,0,2,2,1,2,0,0,0,0,0,1,0,0	NW_014569636.1	-1	230631	245438	true	7372	21
gene5197	RNA10507	0, 1, 2, 3, 16, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,2,0,2,2,2,1,2,0,0,0,0,0,1,0,0	NW_014569636.1	-1	230631	245438	true	7372	21
gene5200	RNA10510	0, 1	0,2	NW_014569636.1	-1	263023	263990	true	128	28
gene5201	RNA10511	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11	0,0,1,0,0,0,2,0,1,2,0,1	NW_014569636.1	-1	265363	269423	true	482	30
gene5201	RNA10513	12, 3, 4, 5, 6, 7, 8, 9, 10, 11	0,0,0,0,2,0,1,2,0,1	NW_014569636.1	-1	265363	268422	true	236	30
gene5202	RNA10515	0, 1, 2, 3, 4, 5, 6	0,2,0,0,0,1,1	NW_014569636.1	-1	272843	281615	true	3673	28
gene5203	RNA10517	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,2,1,0,0,2,1,2,0,0,1	NW_014569636.1	-1	285658	289062	true	443	36
gene5203	RNA10518	0, 1, 2, 3, 11, 4, 5, 6, 7, 8, 9, 10	0,2,1,0,0,0,2,1,2,0,0,1	NW_014569636.1	-1	285658	289062	true	264	7
gene5203	RNA10520	12, 13, 1, 2, 3, 11, 4, 5, 6, 7, 8, 9, 10	0,0,2,1,0,0,0,2,1,2,0,0,1	NW_014569636.1	-1	285658	289752	true	765	6
gene5204	RNA10521	0, 1, 2, 3, 4, 5, 6	0,2,0,2,2,2,0	NW_014569636.1	1	290694	293198	true	424	14
gene5205	RNA10522	0, 1, 2, 3	0,2,2,1	NW_014569636.1	-1	298074	303257	true	3138	13
gene5206	RNA10523	0, 1, 2, 3, 4	0,1,2,2,0	NW_014569636.1	-1	315301	317431	true	334	33
gene5207	RNA10524	0, 1, 2	0,2,2	NW_014569636.1	1	324994	331638	true	4800	17
gene5208	RNA10525	0, 1, 2, 3, 4	0,2,2,1,1	NW_014569636.1	-1	337372	339469	true	884	5
gene5209	RNA10526	0, 1, 2, 3	0,2,2,1	NW_014569636.1	-1	341352	343202	true	856	2
gene5211	RNA10528	0, 1, 2, 3, 4	0,2,2,0,1	NW_014569636.1	-1	344886	347122	true	921	12
gene5212	RNA10529	0, 1, 2, 3	0,2,2,1	NW_014569636.1	-1	348646	351228	true	1082	13
gene5213	RNA10530	0, 1	0,0	NW_014569636.1	1	353558	357802	true	591	51
gene5214	RNA10532	0, 1, 2, 3	0,0,0,0	NW_014569636.1	-1	359569	361649	true	876	14
gene5214	RNA10534	0, 1, 2, 4	0,0,0,0	NW_014569636.1	-1	359694	361649	true	876	13
gene5215	RNA10535	0, 1, 2, 3, 4	0,0,2,0,0	NW_014569636.1	1	370271	382635	true	5968	44
gene5216	RNA10536	0, 1, 2, 3, 4, 5	0,2,1,2,0,1	NW_014569636.1	1	384455	387809	true	710	69
gene5216	RNA10537	0, 1, 2, 3, 6, 7, 5	0,2,1,2,0,1,1	NW_014569636.1	1	384455	387809	true	710	44
gene5217	RNA10538	0, 1, 2, 3, 4	0,1,1,1,1	NW_014569636.1	-1	388614	394289	true	3383	1
gene5217	RNA10539	0, 1, 2, 5, 3, 4	0,1,1,1,1,1	NW_014569636.1	-1	388614	394289	true	3204	1
gene5217	RNA10540	0, 1, 3, 4	0,1,1,1	NW_014569636.1	-1	388614	394289	true	4063	1
gene5218	RNA10543	0, 1, 2	0,0,1	NW_014569636.1	-1	396151	397315	true	405	7
gene5219	RNA10544	0, 1, 2, 3, 4, 5	0,2,0,2,0,2	NW_014569636.1	1	419039	457091	true	20797	31
gene5219	RNA10547	0, 1, 2, 3, 4, 6	0,2,0,2,0,2	NW_014569636.1	1	419039	457091	true	20797	30
gene5220	RNA10548	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17	0,1,0,2,0,1,1,1,0,0,0,0,2,1,0,0,1,2	NW_014569636.1	-1	494431	502766	true	1192	32
gene5221	RNA10549	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,2,0,2,0,1,1,0,0,2,0,1,0,1,2,2	NW_014569636.1	1	512504	535826	true	8283	30
gene5221	RNA10550	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 15	0,2,0,2,0,1,1,0,0,2,0,1,0,1,2,2	NW_014569636.1	1	512504	535826	true	8283	30
gene5225	RNA10556	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,0,0,0,2,2,0,0,0,1,0	NW_014569636.1	1	537626	542846	true	900	6
gene5226	RNA10557	0, 1, 2, 3	0,0,2,2	NW_014569636.1	-1	547210	548502	true	479	7
gene5226	RNA10558	0, 1, 2, 4	0,0,2,2	NW_014569636.1	-1	546968	548502	true	619	41
gene5227	RNA10562	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,2,0,0,0,2,2,0,0,0	NW_014569636.1	1	549904	554694	true	596	15
gene5227	RNA10563	0, 1, 2, 3, 4, 5, 6, 8, 9	0,2,0,0,0,2,2,0,0	NW_014569636.1	1	549904	554694	true	770	15
gene5228	RNA10564	0, 1, 2, 3, 4, 5	0,1,1,2,0,1	NW_014569636.1	-1	555047	556226	true	257	3
gene5229	RNA10565	0, 1	0,0	NW_014569636.1	-1	557446	559055	true	746	51
gene5230	RNA10572	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,2,0,0,1,0,0,0,2,2,2,2,0	NW_014569636.1	1	567920	581188	true	5023	22
gene5230	RNA10573	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14	0,0,2,0,0,1,0,0,0,2,2,2,2,0	NW_014569636.1	1	567920	582400	true	5023	10
gene5230	RNA10574	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14	0,0,2,0,0,1,0,0,0,2,2,2,0	NW_014569636.1	1	567920	582400	true	5399	10
gene5230	RNA10575	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13	0,0,2,0,0,1,0,0,0,2,2,2,0	NW_014569636.1	1	567920	581188	true	5399	22
gene5230	RNA10576	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15	0,0,2,0,0,1,0,0,0,2,2,2,2,0	NW_014569636.1	1	567920	581188	true	5023	22
gene5230	RNA10577	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15	0,0,2,0,0,1,0,0,0,2,2,2,0	NW_014569636.1	1	567920	581188	true	5399	22
gene5231	RNA10578	0	0	NW_014569637.1	-1	9725	13768	true	0	1348
gene5231	RNA10579	1, 2	0,0	NW_014569637.1	-1	9725	14829	true	929	25
gene5232	RNA10581	0, 1, 2, 3, 4, 5, 6	0,1,0,1,2,1,2	NW_014569637.1	-1	38621	203711	true	152970	41
gene5232	RNA10583	0, 1, 2, 3, 7, 5, 6	0,1,0,1,2,1,2	NW_014569637.1	-1	38621	203711	true	152970	41
gene5232	RNA10584	8, 1, 2, 3, 4, 5, 6	0,1,0,1,2,1,2	NW_014569637.1	-1	38621	153278	true	102630	25
gene5232	RNA10585	9, 1, 2, 3, 4, 5, 6	0,1,0,1,2,1,2	NW_014569637.1	-1	38621	128410	true	77813	8
gene5232	RNA10586	10, 1, 2, 3, 4, 5, 6	0,1,0,1,2,1,2	NW_014569637.1	-1	38621	94027	true	43379	25
gene5234	RNA10590	0, 1	0,1	NW_014569637.1	-1	144485	146386	true	1401	8
gene5237	RNA10595	0, 1, 2, 3, 4, 5, 6	0,0,0,0,2,1,2	NW_014569637.1	-1	218590	224079	true	2930	21
gene5241	RNA10599	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,2,0,1,0,2,0,1,0,1,0,0,0,0	NW_014569637.1	-1	272959	278090	true	856	10
gene5241	RNA10600	14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,1,0,2,0,1,0,1,0,0,0,0	NW_014569637.1	-1	272959	277700	true	856	27
gene5242	RNA10601	0, 1, 2, 3	0,0,1,0	NW_014569637.1	1	279918	282708	true	1811	35
gene5242	RNA10603	0, 1, 2, 4	0,0,1,0	NW_014569637.1	1	279918	284098	true	3213	35
gene5243	RNA10606	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,2,0,0,1,2,0,0,0,2,2	NW_014569637.1	1	287361	294133	true	2882	24
gene5244	RNA10608	0, 1	0,1	NW_014569637.1	1	296044	296740	true	187	55
gene5245	RNA10609	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,0,0,1,2,2,0,0,1,0	NW_014569637.1	-1	299007	302718	true	1029	36
gene5246	RNA10610	0, 1, 2, 3, 4	0,2,1,2,1	NW_014569637.1	1	306069	324240	true	15834	18
gene5246	RNA10611	0, 5, 1, 2, 3, 4	0,2,2,1,2,1	NW_014569637.1	1	306069	324240	true	9755	11
gene5246	RNA10612	6, 5, 1, 2, 3, 4	0,2,2,1,2,1	NW_014569637.1	1	312263	324240	true	6043	11
gene5247	RNA10619	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,0,0,0,2,0,1,0,0,0,0	NW_014569637.1	1	326665	332412	true	2276	34
gene5248	RNA10620	0, 1, 2, 3, 4, 5, 6	0,0,1,0,0,1,1	NW_014569637.1	1	334372	336752	true	680	28
gene5249	RNA10621	0, 1, 2, 3	0,0,1,0	NW_014569637.1	-1	340361	341418	true	300	16
gene5250	RNA10622	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28	0,0,0,0,0,2,0,1,1,1,1,2,2,2,1,2,0,1,0,0,0,1,2,2,2,1,2,1,1	NW_014569637.1	-1	345728	364570	true	4638	9
gene5250	RNA10623	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 29, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28	0,0,0,0,0,2,0,1,1,1,1,2,2,1,2,0,1,0,0,0,1,2,2,2,1,2,1,1	NW_014569637.1	-1	345728	364570	true	4638	11
gene5250	RNA10624	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 29, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28	0,0,0,0,0,2,0,1,1,1,1,2,2,2,1,2,0,1,0,0,0,1,2,2,2,1,2,1,1	NW_014569637.1	-1	345728	364570	true	4638	9
gene5250	RNA10625	0, 1, 2, 3, 4, 30, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28	0,0,0,0,0,2,0,1,1,1,1,2,2,1,2,0,1,0,0,0,1,2,2,2,1,2,1,1	NW_014569637.1	-1	345728	364570	true	4638	11
